IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE
2021,EXXONMOBIL PIPELINE CO,31.7752459,-103.1068796,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"MAGELLAN PIPELINE COMPANY, LP",35.308966,-94.393035,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,MID - VALLEY PIPELINE CO,41.80656,-83.60128,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,"BUCKEYE PARTNERS, LP",43.63677,-70.283018,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"ONEOK NGL PIPELINE, LLC",35.53305,-97.70667,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,"MARKWEST OKLAHOMA GAS COMPANY, L.L.C.",35.91045,-98.11613,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,DIXIE PIPELINE COMPANY LLC,35.2183,-79.3918,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,SUNOCO PIPELINE L.P.,32.068928,-96.468046,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,EXPLORER PIPELINE CO,35.979163,-96.008245,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"SHELL PIPELINE CO., L.P.",30.069722,-93.52,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,PHILLIPS 66 PIPELINE LLC,36.787914,-97.606409,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",29.792994,-95.280501,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,ENERGY TRANSFER COMPANY,29.84732,-94.9261,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,"MAGELLAN PIPELINE COMPANY, LP",40.201565,-104.6086,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,WEST TEXAS GULF PIPELINE CO,31.614716,-96.162607,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,MARATHON PIPE LINE LLC,39.2914,-87.7363,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,RUPTURE
2020,ENTERPRISE PRODUCTS OPERATING LLC,39.982125,-88.336325,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",29.793122,-95.281281,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,"MAGELLAN TERMINALS HOLDINGS, LP",27.805754,-97.438549,CRUDE OIL,YES,CARBON STEEL,OTHER
2020,"SHELL PIPELINE CO., L.P.",30.053792,-93.772891,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,"SFPP, LP",38.003805,-122.058362,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2020,"MAGELLAN PIPELINE COMPANY, LP",39.79833622,-104.9488524,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,RUPTURE
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",40.5909462,-74.2174704,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,"WINK TO WEBSTER PIPELINE, LLC",29.6121071,-95.186078,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,COLONIAL PIPELINE CO,33.28180097,-86.80294942,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,BELLE FOURCHE PIPELINE CO,43.954352,-104.392728,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72743,-95.20021,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,42.8288595,-96.4060063,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,MECHANICAL PUNCTURE
2020,SUNOCO PIPELINE L.P.,33.7739,-100.05038,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,CENTURION PIPELINE L.P.,32.00734,-102.04163,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,KINDER MORGAN CRUDE AND CONDENSATE LLC,29.065103,-96.360234,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,"BUCKEYE PARTNERS, LP",38.8412019,-90.0764591,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,"SFPP, LP",37.88652,-122.050951,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,TORRANCE VALLEY PIPELINE COMPANY LLC,34.905473,-118.923267,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,ENTERPRISE PRODUCTS OPERATING LLC,39.63882,-97.04227,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",29.73321,-95.20236,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,CAPROCK PERMIAN CRUDE LLC,31.66099,-103.72207,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",29.73128,-95.20017,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.936469,-96.751432,CRUDE OIL,NO,CARBON STEEL,OTHER
2020,ORYX DELAWARE OIL TRANSPORT LLC,31.367009,-103.442867,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,"BUCKEYE PARTNERS, LP",41.643367,-87.475729,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,PERMIAN EXPRESS PARTNERS LLC,32.530419,-100.82967,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,"EQUISTAR CHEMICALS, L.P.",28.28081765,-97.1537463,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,OTHER
2020,"MAGELLAN PIPELINE COMPANY, LP",44.732898,-93.19669,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,HARVEST MIDSTREAM COMPANY,29.29937222,-90.64919444,CRUDE OIL,NO,CARBON STEEL,OTHER
2020,"ROSE ROCK MIDSTREAM OPERATING, LLC",40.129117,-104.806895,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.9946778,-93.9922861,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,VALERO PARTNERS OPERATING CO. LLC,29.995926,-94.077568,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,SUNOCO PIPELINE L.P.,32.207591,-103.452344,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,BELLE FOURCHE PIPELINE CO,44.311532,-105.247513,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2020,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",32.499067,-101.673792,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,"PLAINS PIPELINE, L.P.",32.063652,-104.133369,CRUDE OIL,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2020,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",41.56763,-109.98044,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,TC OIL PIPELINE OPERATIONS INC,47.9217,-97.9233,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"FLINT HILLS RESOURCES, LC",47.684153,-95.412631,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.9950861,-93.992647,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,PHILLIPS 66 PIPELINE LLC,47.47725,-110.95962,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,SUNOCO PIPELINE L.P.,40.616076,-74.340111,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,ENTERPRISE PRODUCTS OPERATING LLC,30.164743,-93.351383,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"PLAINS PIPELINE, L.P.",32.263131,-104.132992,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,KINDER MORGAN WINK PIPELINE LLC,31.416699,-102.793852,CRUDE OIL,YES,CARBON STEEL,OTHER
2020,"MAGELLAN PIPELINE COMPANY, LP",31.816619,-102.333982,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,CITGO PRODUCTS PIPELINE CO,30.179177,-93.343775,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.992222,-93.991666,CRUDE OIL,NO,CARBON STEEL,OTHER
2020,ENTERPRISE PRODUCTS OPERATING LLC,29.9547,-94.2422,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"DENBURY GULF COAST PIPELINES, LLC",32.628233,-90.569264,CO2 (CARBON DIOXIDE),NO,CARBON STEEL,OTHER
2020,COLONIAL PIPELINE CO,30.44457431,-92.29073641,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,ENTERPRISE CRUDE PIPELINE LLC,30.66894265,-97.85592033,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,PHILLIPS 66 PIPELINE LLC,28.993423,-95.56372,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,EXXONMOBIL PIPELINE CO,30.007067,-90.859229,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,"NUSTAR LOGISTICS, L.P.",27.8179,-97.40653,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,"EXPRESS HOLDINGS (USA), LLC",40.407001,-99.3218,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,CENTURION PIPELINE L.P.,32.032675,-102.50627,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"SFPP, LP",33.846325,-118.233203,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2020,"EXPRESS HOLDINGS (USA), LLC",42.750975,-105.613738,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,"DELEK MARKETING AND SUPPLY, LP",32.30367,-101.4621,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"NUSTAR LOGISTICS, L.P.",27.817366,-97.410866,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,MARATHON PIPE LINE LLC,29.8578082,-94.898167,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",47.690128,-95.408541,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",29.728156,-95.205172,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,"MAGELLAN PIPELINE COMPANY, LP",41.107091,-104.833188,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,TARGA DOWNSTREAM LLC,30.52542,-95.064933,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,KINDER MORGAN CO2 CO. LP,33.4720558,-100.0642161,CO2 (CARBON DIOXIDE),YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"MAGELLAN TERMINALS HOLDINGS, LP",27.805493,-97.438349,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,SUNOCO PIPELINE L.P.,32.22678,-101.39443,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,"DENBURY ONSHORE, LLC",30.53251,-90.80213,CO2 (CARBON DIOXIDE),YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"ONEOK NGL PIPELINE, LLC",38.36916,-97.83204,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,OTHER
2020,COLONIAL PIPELINE CO,39.563713,-76.4788753,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,ENTERPRISE PRODUCTS OPERATING LLC,35.1279,-91.7522,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,DCP MIDSTREAM,32.9678439,-97.9422157,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,ENTERPRISE CRUDE PIPELINE LLC,32.233953,-96.337986,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",29.733197,-95.202372,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,CRIMSON PIPELINE L.P.,36.344705,-120.295901,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,"PLAINS PIPELINE, L.P.",31.279649,-103.370868,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,PHILLIPS 66 PIPELINE LLC,30.0012,-93.9775,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"ONEOK NGL PIPELINE, LLC",32.67485,-97.92963,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",29.729889,-95.201295,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,KINDER MORGAN CO2 CO. LP,33.96455,-104.58069,CO2 (CARBON DIOXIDE),NO,CARBON STEEL,LEAK
2020,CHEVRON PIPE LINE CO,29.373971,-89.550838,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,EXPLORER PIPELINE CO,31.921735,-95.817617,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,40.608277,-74.221761,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,PERMIAN EXPRESS PARTNERS LLC,30.049424,-94.069842,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,TC OIL PIPELINE OPERATIONS INC,35.291638,-96.448869,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"SFPP, LP",34.059956,-117.366792,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,PHILLIPS 66 PIPELINE LLC,35.742355,-98.025499,CRUDE OIL,YES,CARBON STEEL,MECHANICAL PUNCTURE
2020,TARGA DOWNSTREAM LLC,33.740358,-97.585948,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,ENTERPRISE PRODUCTS OPERATING LLC,27.816161,-97.468802,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,MECHANICAL PUNCTURE
2020,ENTERPRISE PRODUCTS OPERATING LLC,33.262032,-92.627567,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,COLONIAL PIPELINE CO,35.414106,-80.806185,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",40.584232,-74.213172,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",32.86186765,-102.9199632,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,PLANTATION PIPE LINE CO,34.06577,-83.3171,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.9902913,-94.001083,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,"COUNTRYMARK REFINING AND LOGISTICS, LLC",38.59839813,-88.36041254,CRUDE OIL,YES,CARBON STEEL,OTHER
2020,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.934323,-96.750957,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,CENTRAL FLORIDA PIPELINE CORP,27.938642,-82.437837,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,OTHER
2020,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.95886,-96.75335,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,"FIELDWOOD ENERGY, LLC",29.25617816,-89.96341906,CRUDE OIL,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2020,ENTERPRISE PRODUCTS OPERATING LLC,28.005351,-97.465178,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,"BUCKEYE PARTNERS, LP",41.213502,-95.831935,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,SUNOCO PIPELINE L.P.,39.89503,-75.26103,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW
2020,WEST TEXAS GULF PIPELINE CO,31.77661,-96.39577,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,ENTERPRISE PRODUCTS OPERATING LLC,29.846515,-94.896464,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"PLAINS PIPELINE, L.P.",32.08157518,-103.17905,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,SUNOCO PIPELINE L.P.,32.146849,-102.823066,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,ENTERPRISE PRODUCTS OPERATING LLC,30.011153,-94.057272,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,TARGA NGL PIPE LINE CO,29.848863,-94.899694,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,MECHANICAL PUNCTURE
2020,ENTERPRISE PRODUCTS OPERATING LLC,32.363388,-101.884832,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,MECHANICAL PUNCTURE
2020,"ONEOK NGL PIPELINE, LLC",41.60008,-91.600352,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,ENTERPRISE PRODUCTS OPERATING LLC,29.767,-95.0131,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,COLONIAL PIPELINE CO,30.16952675,-93.33621583,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,ENTERPRISE CRUDE PIPELINE LLC,31.532208,-96.185686,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,DCP MIDSTREAM,31.92409,-104.01934,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,DCP MIDSTREAM,29.063056,-95.755956,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,"ONEOK NGL PIPELINE, LLC",41.58275,-88.16556,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,ENTERPRISE PRODUCTS OPERATING LLC,33.262091,-92.624665,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,ENTERPRISE CRUDE PIPELINE LLC,35.94075,-96.74893,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,KINDER MORGAN CO2 CO. LP,31.526967,-102.9704409,CO2 (CARBON DIOXIDE),YES,CARBON STEEL,LEAK
2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,30.00106389,-93.98666667,CRUDE OIL,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2020,"BUCKEYE PARTNERS, LP",40.511987,-74.292833,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,COLONIAL PIPELINE CO,30.71092529,-91.28375472,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,EXXONMOBIL PIPELINE CO,29.846481,-94.903728,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2020,ENTERPRISE PRODUCTS OPERATING LLC,30.01081,-94.05688,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,MARATHON PIPE LINE LLC,33.77584,-118.21545,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,"ONEOK NGL PIPELINE, LLC",31.05151,-95.24527,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,ENTERPRISE CRUDE PIPELINE LLC,31.542831,-103.519618,CRUDE OIL,YES,CARBON STEEL,LEAK
2020,"PLAINS MARKETING, L.P.",33.86127,-118.22533,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",31.86421,-101.5544,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2020,"PLAINS PIPELINE, L.P.",27.821954,-97.514374,CRUDE OIL,NO,CARBON STEEL,OTHER
2020,PHILLIPS 66 PIPELINE LLC,38.134175,-96.171873,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,EXXONMOBIL PIPELINE CO,30.475309,-91.220828,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.99868889,-93.98583333,CRUDE OIL,NO,CARBON STEEL,LEAK
2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.99702,-93.99288,CRUDE OIL,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2020,"MAGELLAN PIPELINE COMPANY, LP",29.794256,-95.285208,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,"MAGELLAN PIPELINE COMPANY, LP",41.682031,-91.56983,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2020,HARVEST MIDSTREAM COMPANY,28.84673,-98.08649,CRUDE OIL,YES,CARBON STEEL,LEAK
