,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill
899,2018,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",35.324009,-96.980672,CRUDE OIL,71.0,0.0,71.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,35.322519,-96.982986,0.96,nearest_street,16709,Coker Rd,,,Shawnee,OK,Pottawatomie County,74801,US,TIGER/Line® dataset from the US Census Bureau,0.0
901,2018,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.94063,-96.74844,CRUDE OIL,0.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,35.942194,-96.748142,0.97,nearest_street,2225,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
907,2018,PHILLIPS 66 PIPELINE LLC,35.443915,-99.387162,CRUDE OIL,672.0,0.0,672.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,35.43638,-99.387948,0.93,nearest_street,20168,E 1090,,,Elk City,OK,Beckham County,73644,US,TIGER/Line® dataset from the US Census Bureau,0.0
917,2018,ENTERPRISE CRUDE PIPELINE LLC,35.9402,-96.7476,CRUDE OIL,0.24,0.0,0.24,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,35.942194,-96.748142,0.96,nearest_street,2225,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
926,2018,"MAGELLAN PIPELINE COMPANY, LP",36.127035,-96.026743,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.4,0.0,2.4,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,36.126888,-96.027015,1.0,rooftop,2505,S 33rd Ave W,,,Tulsa,OK,Tulsa County,74107,US,Tulsa,0.0
937,2018,"BKEP PIPELINE, LLC",34.77353,-97.44631,CRUDE OIL,404.0,0.0,315.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.782778,-97.446017,0.92,nearest_street,150,Morton Rd,,,Maysville,OK,Garvin County,73057,US,TIGER/Line® dataset from the US Census Bureau,89.0
946,2018,PHILLIPS 66 PIPELINE LLC,35.947101,-96.753007,CRUDE OIL,2.9,0.0,2.9,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.946937,-96.749211,0.95,nearest_street,3004,N3510 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
955,2018,TC OIL PIPELINE OPERATIONS INC,35.925846,-96.759384,CRUDE OIL,13.3,0.0,13.3,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,35.927647,-96.761302,0.96,nearest_street,350551,E0750 Rd,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
957,2018,GREAT SALT PLAINS PIPELINE LLC,36.240353,-97.710377,CRUDE OIL,1567.0,0.0,1300.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,36.245953,-97.715749,0.93,nearest_street,11271,E0530 Rd,,,Douglas,OK,Garfield County,73733,US,TIGER/Line® dataset from the US Census Bureau,267.0
971,2018,"MAGELLAN TERMINALS HOLDINGS, LP",35.95685,-96.731088,CRUDE OIL,1.5,0.0,1.5,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,35.956519,-96.731606,0.98,nearest_street,2398,N3520 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
989,2018,"ONEOK NGL PIPELINE, LLC",35.9000658,-96.227408,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.7,373.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.901146,-96.22598,0.97,nearest_street,20738,Indian Rd,,,Kellyville,OK,Creek County,74039,US,TIGER/Line® dataset from the US Census Bureau,375.7
1006,2018,"PLAINS PIPELINE, L.P.",34.334157,-98.06308,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.339929,-98.069373,0.93,nearest_street,98,N2760 Rd,,,Comanche,OK,Stephens County,73529,US,TIGER/Line® dataset from the US Census Bureau,0.0
1017,2018,EXPLORER PIPELINE CO,35.97916323,-96.00824525,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,0.0,0.6,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,35.979297,-96.011476,0.98,nearest_street,,US 75,,,Tulsa,OK,Tulsa County,74136,US,TIGER/Line® dataset from the US Census Bureau,0.0
1025,2018,SUNOCO PIPELINE L.P.,36.79827,-98.34172,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,MECHANICAL PUNCTURE,,36.79827,-98.34172,0.07,nearest_place,,,,,Byron,OK,Alfalfa County,73723,US,TIGER/Line® dataset from the US Census Bureau,0.0
1026,2018,EXPLORER PIPELINE CO,36.64234919,-94.9731575,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.5,0.0,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,36.641556,-94.963369,0.93,nearest_street,25998,S 510th Rd,,,Afton,OK,Delaware County,74331,US,TIGER/Line® dataset from the US Census Bureau,0.0
1032,2018,"VELOCITY CENTRAL OKLAHOMA PIPELINE, LLC",34.89906,-97.760908,CRUDE OIL,8.0,0.0,8.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,34.89929,-97.758673,0.96,nearest_street,1799,N2940 Rd,,,Alex,OK,Grady County,73002,US,TIGER/Line® dataset from the US Census Bureau,0.0
1043,2018,"ONEOK NGL PIPELINE, LLC",35.54874,-99.29455,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3.6,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,35.54874,-99.29455,0.06,nearest_place,,,,,Butler,OK,Custer County,73625,US,TIGER/Line® dataset from the US Census Bureau,3.6
1066,2018,SUNOCO PIPELINE L.P.,34.81973,-97.44531,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,34.81973,-97.44531,0.22,nearest_place,,,,,Maysville,OK,Garvin County,73057,US,TIGER/Line® dataset from the US Census Bureau,0.0
1072,2018,"MAGELLAN PIPELINE COMPANY, LP",36.129418,-96.028889,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,10.0,0.0,10.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,36.128976,-96.02892,0.98,nearest_street,2296,S 33rd W Ave,,,Tulsa,OK,Tulsa County,74107,US,TIGER/Line® dataset from the US Census Bureau,0.0
1087,2018,"ENLINK MIDSTREAM OPERATING, LP",35.843945,-98.243177,CRUDE OIL,0.11,0.0,0.11,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,35.843945,-98.243177,0.16,nearest_place,,,,,Omega,OK,Blaine County,73764,US,TIGER/Line® dataset from the US Census Bureau,0.0
1094,2018,PHILLIPS 66 PIPELINE LLC,36.0361,-95.9939,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,24.0,0.0,18.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,36.035721,-95.994232,1.0,rooftop,8710,S Elwood Ave W,,,Tulsa,OK,Tulsa County,74132,US,Tulsa,6.0
1096,2018,"ONEOK NGL PIPELINE, LLC",35.54874,-99.29455,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,4.8,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,35.54874,-99.29455,0.06,nearest_place,,,,,Butler,OK,Custer County,73625,US,TIGER/Line® dataset from the US Census Bureau,4.8
1127,2018,ENTERPRISE CRUDE PIPELINE LLC,34.231129,-97.50474,CRUDE OIL,20.0,0.0,20.0,NO,,NO,,YES,CARBON STEEL,OTHER,,34.23097,-97.503194,0.97,nearest_street,1422,W Texas St,,,Healdton,OK,Carter County,73438,US,TIGER/Line® dataset from the US Census Bureau,0.0
1139,2018,SUNOCO PIPELINE L.P.,35.64222,-97.5532,CRUDE OIL,15.0,0.0,10.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,35.642247,-97.553998,1.0,rooftop,2445,NW 164th St,,,Edmond,OK,Oklahoma County,73013,US,Acog Counties,5.0
1140,2018,"ONEOK NGL PIPELINE, LLC",35.781502,-97.23781,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.45,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,35.780397,-97.240185,0.96,nearest_street,14200,Whitaker Diagonal Rd,,,Meridian,OK,Logan County,73058,US,TIGER/Line® dataset from the US Census Bureau,1.45
1157,2018,VALERO PARTNERS OPERATING CO. LLC,34.25315178,-97.11485405,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,706.0,0.0,706.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.254427,-97.115974,0.97,nearest_street,640,Pecan Ridge Rd,,,Ardmore,OK,Carter County,73401,US,TIGER/Line® dataset from the US Census Bureau,0.0
1158,2018,"MAGELLAN PIPELINE COMPANY, LP",36.873453,-95.240464,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,110.0,0.0,110.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,36.873269,-95.238199,0.96,nearest_street,435260,State Hwy 10,,,Welch,OK,Craig County,74369,US,TIGER/Line® dataset from the US Census Bureau,0.0
1163,2018,ENTERPRISE CRUDE PIPELINE LLC,35.9521,-96.7599,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.956654,-96.759624,0.94,nearest_street,860,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1169,2018,"ONEOK NGL PIPELINE, LLC",34.1889,-96.4845,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3.7,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,34.178329,-96.477644,0.91,nearest_street,13519,Prairie Dog Ln,,,Milburn,OK,Johnston County,73450,US,TIGER/Line® dataset from the US Census Bureau,3.7
1180,2018,SUNOCO PIPELINE L.P.,36.01007,-96.56058,CRUDE OIL,40.0,0.0,40.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,36.010565,-96.566172,0.94,nearest_street,10514,S 513th West Ave,,,Drumright,OK,Creek County,74030,US,TIGER/Line® dataset from the US Census Bureau,0.0
1210,2018,"PLAINS PIPELINE, L.P.",34.188567,-97.375986,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,RUPTURE,,34.187527,-97.376236,0.99,rooftop,10362,Memorial Rd,,,Wilson,OK,Carter County,73463,US,"Kern, Cleveland, Canadian, Logan Counties",0.0
1219,2018,CENTURION PIPELINE L.P.,35.61258,-97.67867,CRUDE OIL,3381.0,0.0,3381.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,35.612451,-97.678507,1.0,rooftop,99999,Pennyworth Dr & Nw 140th St,,,Yukon,OK,Canadian County,73099,US,Oklahoma,0.0
1225,2018,"MAGELLAN TERMINALS HOLDINGS, LP",35.94646,-96.742705,CRUDE OIL,0.6,0.0,0.6,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.946097,-96.749214,0.94,nearest_street,3056,S Linwood Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1231,2018,"ONEOK NGL PIPELINE, LLC",35.7815,-97.2378,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.67,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.780397,-97.240185,0.96,nearest_street,14200,Whitaker Diagonal Rd,,,Meridian,OK,Logan County,73058,US,TIGER/Line® dataset from the US Census Bureau,0.67
1236,2018,ENTERPRISE CRUDE PIPELINE LLC,35.9402,-96.7431,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,35.942194,-96.743324,0.96,nearest_street,2249,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1240,2018,ENTERPRISE CRUDE PIPELINE LLC,35.9524,-96.7602,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.956654,-96.759624,0.95,nearest_street,860,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1243,2018,"BKEP PIPELINE, LLC",35.43542,-96.44107,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.43542,-96.44107,0.25,nearest_place,,,,,Okemah,OK,Okfuskee County,74859,US,TIGER/Line® dataset from the US Census Bureau,0.0
1245,2018,ENTERPRISE CRUDE PIPELINE LLC,35.950335,-96.759807,CRUDE OIL,12.0,0.0,12.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.956654,-96.759624,0.93,nearest_street,860,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1259,2018,EXPLORER PIPELINE CO,35.979163,-96.008245,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,82.0,0.0,50.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,35.979297,-96.011476,0.98,nearest_street,,US 75,,,Tulsa,OK,Tulsa County,74136,US,TIGER/Line® dataset from the US Census Bureau,32.0
1267,2018,"MAGELLAN TERMINALS HOLDINGS, LP",35.957955,-96.724606,CRUDE OIL,20.0,0.0,20.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.956575,-96.723596,0.97,nearest_street,2850,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1276,2018,"MAGELLAN PIPELINE COMPANY, LP",35.451937,-97.493498,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,20.0,0.0,20.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,35.451833,-97.493489,1.0,rooftop,1120,S High Ave,,,Oklahoma City,OK,Oklahoma County,73129,US,Oklahoma,0.0
1281,2017,JAYHAWK PIPELINE LLC,36.805299,-101.287597,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,36.805989,-101.288347,0.99,nearest_street,,US 64,,,Hooker,OK,Texas County,73945,US,TIGER/Line® dataset from the US Census Bureau,0.0
1297,2017,"NUSTAR LOGISTICS, L.P.",34.202081,-97.347599,CRUDE OIL,0.48,0.0,0.48,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,34.20198,-97.347321,1.0,rooftop,13798,Prairie Valley Rd,,,Lone Grove,OK,Carter County,73443,US,"Kern, Cleveland, Canadian, Logan Counties",0.0
1332,2017,SUNOCO PIPELINE L.P.,35.986976,-96.745748,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,35.985617,-96.745095,0.97,nearest_street,1651,E North St,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1361,2017,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.958915,-96.753261,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.956672,-96.754438,0.96,nearest_street,1032,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1362,2017,ENTERPRISE CRUDE PIPELINE LLC,35.939959,-96.747774,CRUDE OIL,80.0,0.0,80.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,35.942194,-96.748142,0.96,nearest_street,2225,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1371,2017,"ONEOK NGL PIPELINE, LLC",34.188862,-96.484629,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,4.4,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,34.178329,-96.477644,0.91,nearest_street,13519,Prairie Dog Ln,,,Milburn,OK,Johnston County,73450,US,TIGER/Line® dataset from the US Census Bureau,4.4
1378,2017,CENTURION PIPELINE L.P.,35.92762,-96.76167,CRUDE OIL,377.0,0.0,377.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,35.927647,-96.761302,0.99,nearest_street,350551,E0750 Rd,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1385,2017,"VELOCITY CENTRAL OKLAHOMA PIPELINE, LLC",35.013658,-97.787268,CRUDE OIL,353.5,0.0,343.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,35.013658,-97.787268,0.07,nearest_place,,,,,Alex,OK,Grady County,73002,US,TIGER/Line® dataset from the US Census Bureau,10.5
1417,2017,"MAGELLAN PIPELINE COMPANY, LP",36.132233,-96.029959,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.66,0.0,1.66,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OTHER,,36.131488,-96.031669,0.99,rooftop,2120,S 33rd Ave W,,,Tulsa,OK,Tulsa County,74107,US,Tulsa,0.0
1432,2017,"DRY TRAILS MIDSTREAM ENERGY, LLC",36.855973,-101.381356,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,74.2,1962.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,36.855973,-101.381356,0.06,nearest_place,,,,,Guymon,OK,Texas County,73942,US,TIGER/Line® dataset from the US Census Bureau,2036.2
1447,2017,ENTERPRISE PRODUCTS OPERATING LLC,36.7826,-100.5227,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0.0,0.1,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,36.7826,-100.5227,0.15,nearest_place,,,,,Knowles,OK,Beaver County,73847,US,TIGER/Line® dataset from the US Census Bureau,0.0
1454,2017,ENBRIDGE PIPELINES (OZARK) L.L.C.,36.030408,-96.692294,CRUDE OIL,0.02,0.0,0.02,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,36.029235,-96.696573,0.95,nearest_street,4798,E0680 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1455,2017,ENBRIDGE PIPELINES (OZARK) L.L.C.,36.2639,-96.394422,CRUDE OIL,0.02,0.0,0.02,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,36.261984,-96.392403,0.96,nearest_street,370828,Rock Ridge Rd,,,Cleveland,OK,Pawnee County,74020,US,TIGER/Line® dataset from the US Census Bureau,0.0
1461,2017,"BKEP PIPELINE, LLC",36.004537,-96.753807,CRUDE OIL,1.0,0.0,0.5,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,36.004681,-96.749812,0.95,nearest_street,2662,N3510 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.5
1480,2017,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.95916,-96.75287,CRUDE OIL,0.48,0.0,0.48,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.956672,-96.754438,0.96,nearest_street,1032,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1486,2017,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.94025,-96.755308,CRUDE OIL,451.0,0.0,451.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.94025,-96.755308,0.07,nearest_place,,,,,Agra,OK,Lincoln County,74824,US,TIGER/Line® dataset from the US Census Bureau,0.0
1488,2017,PHILLIPS 66 PIPELINE LLC,36.2908134,-96.29609582,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2400.0,0.0,1780.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,36.290813,-96.296096,0.16,nearest_place,,,,,Prue,OK,Osage County,74060,US,TIGER/Line® dataset from the US Census Bureau,620.0
1503,2017,"PLAINS PIPELINE, L.P.",35.938783,-97.994858,CRUDE OIL,740.0,0.0,306.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.938783,-97.994858,0.1,nearest_place,,,,,Kingfisher,OK,Kingfisher County,73750,US,TIGER/Line® dataset from the US Census Bureau,434.0
1534,2017,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.952679,-96.75178,CRUDE OIL,125.0,0.0,125.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,35.953302,-96.74927,0.96,nearest_street,2612,S Linwood Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1537,2017,SUNOCO PIPELINE L.P.,36.51914,-96.15205,CRUDE OIL,110.0,0.0,105.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,36.517181,-96.15043,0.96,nearest_street,201,County Rd 2276,,,Barnsdall,OK,Osage County,74002,US,TIGER/Line® dataset from the US Census Bureau,5.0
1565,2017,"PLAINS PIPELINE, L.P.",35.9958,-98.1379,CRUDE OIL,827.0,0.0,601.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.9958,-98.1379,0.26,nearest_place,,,,,Loyal,OK,Kingfisher County,73756,US,TIGER/Line® dataset from the US Census Bureau,226.0
1567,2017,ENTERPRISE CRUDE PIPELINE LLC,34.2374,-97.4937,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,34.237811,-97.492765,0.99,rooftop,11797,State Highway 76 Hwy,,,Healdton,OK,Carter County,73438,US,"Kern, Cleveland, Canadian, Logan Counties",0.0
1591,2017,ENTERPRISE CRUDE PIPELINE LLC,35.940029,-96.741558,CRUDE OIL,1070.0,0.0,1070.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,35.942174,-96.740895,0.96,nearest_street,2262,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1594,2017,SUNOCO PIPELINE L.P.,34.92554,-97.21707,CRUDE OIL,37.0,0.0,32.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,34.923107,-97.212804,0.95,nearest_street,14796,Penner Ave,,,Wayne,OK,McClain County,73095,US,TIGER/Line® dataset from the US Census Bureau,5.0
1622,2017,ENTERPRISE CRUDE PIPELINE LLC,34.333271,-96.505905,CRUDE OIL,0.1,0.0,0.1,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,34.345141,-96.496225,0.9,nearest_street,2199,Dead End Rd,,,Wapanucka,OK,Johnston County,73461,US,TIGER/Line® dataset from the US Census Bureau,0.0
1628,2017,"ONEOK NGL PIPELINE, LLC",35.31704,-98.32384,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.309709,-98.329892,0.92,nearest_street,133,Sugar Creek Dr,,,Binger,OK,Caddo County,73009,US,TIGER/Line® dataset from the US Census Bureau,2.0
1640,2017,ENTERPRISE CRUDE PIPELINE LLC,34.186895,-97.439924,CRUDE OIL,40.0,0.0,40.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.187688,-97.439106,0.99,rooftop,13986,Memorial Rd,,,Wilson,OK,Carter County,73463,US,"Kern, Cleveland, Canadian, Logan Counties",0.0
1667,2017,"BKEP PIPELINE, LLC",35.1271,-96.6984,CRUDE OIL,270.0,0.0,265.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,35.1271,-96.6984,0.24,nearest_place,,,,,Bowlegs,OK,Seminole County,74830,US,TIGER/Line® dataset from the US Census Bureau,5.0
1671,2017,PHILLIPS 66 PIPELINE LLC,36.147123,-97.370952,CRUDE OIL,1.6,0.0,1.6,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,36.146663,-97.372423,0.99,rooftop,400,E 1st,,,Mulhall,OK,Logan County,73063,US,Acog Counties,0.0
1695,2016,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.948102,-96.763817,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.953157,-96.767384,0.94,nearest_street,2698,S Little Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
1703,2016,SUNOCO PIPELINE L.P.,36.06382,-96.60748,CRUDE OIL,75.0,0.0,75.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,36.06382,-96.60748,0.69,nearest_place,,,,,Oilton,OK,Creek County,74052,US,TIGER/Line® dataset from the US Census Bureau,0.0
1705,2016,SUNOCO PIPELINE L.P.,36.06382,-96.60748,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,36.06382,-96.60748,0.69,nearest_place,,,,,Oilton,OK,Creek County,74052,US,TIGER/Line® dataset from the US Census Bureau,0.0
1766,2016,ENTERPRISE CRUDE PIPELINE LLC,35.940287,-96.749203,CRUDE OIL,7603.0,0.0,7327.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,35.942194,-96.748142,0.96,nearest_street,2213,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,276.0
