IYEAR,NAME,OPERATOR_CITY_NAME,OPERATOR_STATE_ABBREVIATION,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE
2014,EXXONMOBIL PIPELINE CO,HOUSTON,TX,29.579031,-96.076544,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.36,,0.36,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2014,ASIG - HONOLULU,HONOLULU ,HI,21.31774,-157.89055,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1300,,820,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2014,"TALLGRASS PONY EXPRESS PIPELINE, LLC",LAKEWOOD,CO,40.162536,-101.529805,CRUDE OIL,1.19,,0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2014,WYOMING PIPELINE COMPANY,HOUSTON,TX,43.66693333,-105.0670667,CRUDE OIL,5,,5,NO,,NO,,NO,CARBON STEEL,OTHER,
2014,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,41.644934,-87.47608,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.12,0,0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2014,"PLAINS PIPELINE, L.P.",HOUSTON,TX,28.526987,-99.223782,CRUDE OIL,1,,1,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2014,PLANTATION PIPE LINE CO,HOUSTON,TX,34.545017,-82.50691,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0,,0,NO,,NO,,NO,CARBON STEEL,OTHER,
2014,COLONIAL PIPELINE CO,ALPHARETTA,GA,33.85623,-84.63053,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,22.6,,2,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK
2014,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,40.697537,-84.127225,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1,,1,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,
2014,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,35.646475,-119.955655,CRUDE OIL,0.79,,0.79,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,"SFPP, LP",HOUSTON,TX,38.003663,-122.056224,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.01,,0.01,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2014,KINDER MORGAN COCHIN LLC,CALGARY,,46.370782,-97.467557,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.7,,5.7,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK
2014,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,32.000452,-102.26999,CRUDE OIL,35,,35,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2014,PLANTATION PIPE LINE CO,HOUSTON,TX,34.544428,-82.507594,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,8800,,4978,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2014,CENTURION PIPELINE L.P.,HOUSTON,TX,32.15603,-102.16955,CRUDE OIL,20,,1,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,45.97528,-86.24556,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,29.76621,-95.012446,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,,0.24,NO,,NO,,YES,,LEAK,OTHER
2014,KINDER MORGAN CO2 CO. LP,HOUSTON ,TX,31.1158,-102.2931,CO2 (CARBON DIOXIDE),31.8,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2014,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,29.717845,-95.178373,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.55,,0.55,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2014,KINDER MORGAN COCHIN LLC,CALGARY,,41.01816,-88.015049,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.42,,0.42,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,46.69354,-92.049,CRUDE OIL,5.95,,5.95,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2014,"PLAINS PIPELINE, L.P.",HOUSTON,TX,44.94151,-108.8267,CRUDE OIL,4,,4,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2014,"ONEOK NGL PIPELINE, LLC",TULSA,OK,34.462837,-97.688497,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.24,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,
2014,"PLAINS PIPELINE, L.P.",HOUSTON,TX,42.23326,-104.68633,CRUDE OIL,2,,2,NO,,NO,,YES,,LEAK,SEAL OR PACKING
2014,"PLAINS PIPELINE, L.P.",HOUSTON,TX,32.99344,-102.78992,CRUDE OIL,50,,50,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,
2014,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,29.760156,-96.148478,CRUDE OIL,0.4,,0.4,NO,,NO,,NO,CARBON STEEL,OTHER,
2014,EXPLORER PIPELINE CO,TULSA,OK,35.97916323,-96.00824525,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,,0.2,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK
2014,"WESTERN REFINING PIPELINE, LLC",DENVER,CO,36.487768,-108.129948,CRUDE OIL,62,,58,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2014,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,40.697537,-84.127225,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.45,,1.45,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2014,BUTTE PIPELINE CO,CASPER,WY,46.38995,-104.452,CRUDE OIL,25,,16,NO,,NO,,,CARBON STEEL,LEAK,OTHER
2014,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,40.536111,-74.256944,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.19,,0.19,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2014,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,36.41801,-97.81118,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,13,,13,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2014,SUNOCO PIPELINE L.P.,HOUSTON,TX,32.53403,-94.84332,CRUDE OIL,1.5,,1,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2014,"PLAINS MARKETING, L.P.",HOUSTON,TX,35.936666,-96.745218,CRUDE OIL,1,,1,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2014,KINDER MORGAN CRUDE AND CONDENSATE LLC,HOUSTON,TX,29.066613,-97.368731,CRUDE OIL,0.63,,0.63,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2014,"TALLGRASS PONY EXPRESS PIPELINE, LLC",LAKEWOOD,CO,40.701149,-103.181597,CRUDE OIL,119.05,,47.62,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2014,"WESTERN REFINING PIPELINE, LLC",DENVER,CO,36.48794,-108.16955,CRUDE OIL,5,,4.08,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2014,CENTRAL FLORIDA PIPELINE CORP,HOUSTON,TX,28.422698,-81.370474,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0,,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,PINHOLE
2014,"SHELL PIPELINE CO., L.P.",HOUSTON,TX,35.26177777,-119.0744917,CRUDE OIL,2,,2,NO,,NO,,,,LEAK,CRACK
2014,"PLAINS PIPELINE, L.P.",HOUSTON,TX,34.48407,-97.547686,CRUDE OIL,30,,30,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2014,EXPLORER PIPELINE CO,TULSA,OK,30.878502,-96.542335,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,20,,20,NO,,NO,,YES,CARBON STEEL,OTHER,
2014,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,32.02424,-102.013347,CRUDE OIL,0.3,,0.3,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2014,CALNEV PIPELINE CO,HOUSTON,TX,35.276957,-116.021774,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.31,,0.31,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2014,CRIMSON PIPELINE L.P.,LONG BEACH,CA,33.806106,-118.158872,CRUDE OIL,5,,5,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,OLYMPIC PIPE LINE COMPANY,CHICAGO,IL,48.455641,-122.390712,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,7.49,,7.49,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2014,"CALUMET MONTANA REFINING, LLC",GREAT FALLS,MT,47.52353,-111.29504,CRUDE OIL,0.24,,0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2014,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,41.642669,-91.284455,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3216,220,0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,
2014,"PLAINS PIPELINE, L.P.",HOUSTON,TX,28.33034,-99.70332,CRUDE OIL,790,,790,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,41.63611,-88.04639,CRUDE OIL,0.36,,0.36,NO,,NO,,YES,,LEAK,OTHER
2014,SUNOCO PIPELINE L.P.,HOUSTON,TX,32.11457,-94.96274,CRUDE OIL,4,,4,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2014,MARATHON PIPE LINE LLC,FINDLAY,OH,37.86364,-85.71544,CRUDE OIL,40,,40,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,33.057483,-98.67571,CRUDE OIL,1,,1,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,41.51556,-87.44861,CRUDE OIL,0.12,,0.12,NO,,NO,,NO,,LEAK,SEAL OR PACKING
2014,SUNOCO PIPELINE L.P.,HOUSTON,TX,36.04031,-97.91048,CRUDE OIL,15,,15,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2014,ROSE ROCK MIDSTREAM L.P.,HOUSTON,TX,35.982628,-96.764171,CRUDE OIL,2,,1,NO,,NO,,YES,,LEAK,OTHER
2014,"BLUE RACER MIDSTREAM, LLC",DALLAS,TX,39.784839,-80.96325,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0,0,0,NO,,NO,,NO,CARBON STEEL,RUPTURE,
2014,KINDER MORGAN CO2 CO. LP,HOUSTON ,TX,32.75828,-100.96146,CO2 (CARBON DIOXIDE),90,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2014,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,36.472798,-102.268817,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.17,3.3,0,NO,,NO,,NO,,LEAK,SEAL OR PACKING
2014,COLONIAL PIPELINE CO,ALPHARETTA,GA,30.16968,-93.33548,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.36,,0.36,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2014,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,37.14269,-107.78608,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.6,0,0,NO,,NO,,YES,,OTHER,
2014,COLONIAL PIPELINE CO,ALPHARETTA,GA,30.718259,-91.278117,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.4,,2.4,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2014,WYOMING PIPELINE COMPANY,HOUSTON,TX,43.31996,-104.32384,CRUDE OIL,8,,8,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2014,COLONIAL PIPELINE CO,ALPHARETTA,GA,30.05012,-93.7743,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.25,,0.25,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2014,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,31.656494,-102.24815,CRUDE OIL,4,,4,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,38.88162,-94.74517,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.71,,0.71,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,PINHOLE
2014,SUNOCO PIPELINE L.P.,HOUSTON,TX,30.18148,-94.42918,CRUDE OIL,15,,12,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,40.52243,-74.25384,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2,,1.5,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2014,WYOMING PIPELINE COMPANY,HOUSTON,TX,43.78774166,-104.4168417,CRUDE OIL,3,,3,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2014,MID - VALLEY PIPELINE CO,HOUSTON,TX,32.652787,-93.981854,CRUDE OIL,4509,,4069,NO,,NO,,YES,CARBON STEEL,RUPTURE,
2014,KINDER MORGAN CRUDE AND CONDENSATE LLC,HOUSTON,TX,29.066379,-97.369206,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.48,,0.48,NO,,NO,,YES,,LEAK,SEAL OR PACKING
2014,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,32.02424,-102.013347,CRUDE OIL,3,,3,NO,,NO,,NO,,LEAK,SEAL OR PACKING
2014,CHEVRON PETROCHEMICAL PIPELINE LLC,HOUSTON,TX,30.0503,-93.721048,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,6,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2014,SUNOCO PIPELINE L.P.,HOUSTON,TX,34.87656,-97.79842,CRUDE OIL,1,,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,41.782605,-107.116503,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.13,,0,NO,,NO,,YES,,OTHER,
2014,WYOMING PIPELINE COMPANY,HOUSTON,TX,43.787925,-104.4171139,CRUDE OIL,45,,45,NO,,NO,,NO,CARBON STEEL,OTHER,
2014,"SFPP, LP",HOUSTON,TX,37.69212,-122.3997,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.86,,0.86,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,
2014,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,30.19156,-95.35386,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,,0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2014,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,47.12312,-96.94799,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,,0.2,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2014,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,31.950527,-102.603994,CRUDE OIL,0.44,,0.25,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2014,DCP MIDSTREAM,DENVER,CO,29.08966,-96.62664,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,34.6,,0,NO,,NO,,NO,CARBON STEEL,OTHER,
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,29.72979,-95.22212,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.38,,2.38,NO,,NO,,NO,,OTHER,
2014,"KOCH PIPELINE COMPANY, L.P.",WICHITA,KS,27.770422,-97.54975,CRUDE OIL,6.5,,6,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2014,WYOMING PIPELINE COMPANY,HOUSTON,TX,43.78306944,-104.4072833,CRUDE OIL,0.24,,0.24,NO,,NO,,NO,CARBON STEEL,OTHER,
2014,ENBRIDGE STORAGE (CUSHING) L.L.C.,HOUSTON,TX,35.94373,-96.76142,CRUDE OIL,8.9,,8.9,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,"KOCH PIPELINE COMPANY, L.P.",WICHITA,KS,27.783128,-97.825896,CRUDE OIL,1,,1,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,33.29701,-97.956493,CRUDE OIL,10,,10,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,41.55556,-87.88528,CRUDE OIL,21.4,,21.4,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2014,"JP ENERGY MARKETING, LLC",IRVING,TX,34.5530703,-97.403032,CRUDE OIL,115,,95,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,
2014,COLONIAL PIPELINE CO,ALPHARETTA,GA,30.528877,-91.746807,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.45,,0.45,NO,,NO,,YES,,LEAK,OTHER
2014,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,40.612444,-74.241097,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,10,,1,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2014,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,37.12897,-97.051558,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.15,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2014,"WHITE CLIFFS PIPELINE, LLC",HOUSTON,TX,40.21421,-104.60538,CRUDE OIL,20,,20,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,
2014,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,33.29701,-97.956493,CRUDE OIL,128,,128,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2014,"PLAINS PIPELINE, L.P.",HOUSTON,TX,32.56757,-100.96222,CRUDE OIL,1,,1,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2014,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,35.134147,-91.242388,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,1,0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2014,"KOCH PIPELINE COMPANY, L.P.",WICHITA,KS,45.206089,-93.099272,CRUDE OIL,3.93,,3.93,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2014,SUNOCO PIPELINE L.P.,HOUSTON,TX,41.62263,-83.48667,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.43,3.4,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2014,DAKOTA GASIFICATION COMPANY,BISMARCK,ND,48.3975,-102.901,CO2 (CARBON DIOXIDE),1,1,0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2014,EXXONMOBIL PIPELINE CO,HOUSTON,TX,29.56687,-98.12972,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,15,,6,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2014,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,35.265278,-101.890833,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1,,0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2014,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,32.775858,-102.960055,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.2,,0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2014,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,35.13221,-91.59935,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,250,,250,NO,,NO,,NO,CARBON STEEL,MECHANICAL PUNCTURE,
2014,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,37.976654,-122.322127,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.13,,2.13,NO,,NO,,YES,,LEAK,SEAL OR PACKING
2014,CHEVRON U.S.A. INC,SAN RAMON ,CA,29.105684,-90.192503,CRUDE OIL,0.02,,0.02,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,EXXONMOBIL OIL CORP - WEST COAST,SPRING,TX,35.435057,-119.68223,CRUDE OIL,0.24,,0.24,NO,,NO,,YES,,LEAK,CONNECTION FAILURE
2014,"SFPP, LP",HOUSTON,TX,38.003663,-122.056224,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,12.76,,12.76,NO,,NO,,NO,CARBON STEEL,OTHER,
2014,"MAGELLAN AMMONIA PIPELINE, L.P.",TULSA,OK,37.08136,-97.85246,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,15.6,0,15.6,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2014,KINDER MORGAN CRUDE AND CONDENSATE LLC,HOUSTON,TX,28.928655,-97.786325,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.95,,0.95,NO,,NO,,NO,,OTHER,
2014,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,29.760156,-96.148478,CRUDE OIL,0.2,,0.2,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,
2014,"KOCH PIPELINE COMPANY, L.P.",WICHITA,KS,47.68412,-95.41216,CRUDE OIL,0.24,,0.24,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2014,KINDER MORGAN WINK PIPELINE LP,HOUSTON,TX,31.8015,-103.79673,CRUDE OIL,17.1,,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2014,"PLAINS PIPELINE, L.P.",HOUSTON,TX,42.308627,-107.8725,CRUDE OIL,30,,30,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,
2014,BELLE FOURCHE PIPELINE CO,CASPER,WY,42.225543,-104.694563,CRUDE OIL,15,,10,NO,,NO,,,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2014,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,28.94921,-95.429876,CRUDE OIL,5,,5,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,
2014,"ONEOK NGL PIPELINE, LLC",TULSA,OK,35.347873,-98.091935,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3.4,0,0,NO,,NO,,,,LEAK,CRACK
2014,ROSE ROCK MIDSTREAM L.P.,HOUSTON,TX,37.08543,-97.3445,CRUDE OIL,40,,39,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,40.52243,-74.25384,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.9,,0,NO,,NO,,YES,,OTHER,
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,40.58061,-74.2147,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.48,,0.48,NO,,NO,,NO,,LEAK,CONNECTION FAILURE
